i,j,distance_cosine,distance_euclidean
15,46,0.17653566104483753,3.989485313254595
15,47,0.14892092415059888,3.686400682989681
15,48,0.1009652888808561,3.0771009878172357
15,49,0.0989134924463203,3.0529102754525774
15,50,0.09818987620858188,3.0826271715503597
15,51,0.10583652783770636,3.1959729573540168
15,52,0.2598836324478653,4.853943287969802
15,53,0.0714420459468812,2.5933471702785686
15,54,0.10455704001179977,3.2020855509829795
15,55,0.12858672128250848,3.5654045643296377
15,56,0.11644451833516545,3.382685474814818
15,57,0.09863745306758565,2.9895577775926485
15,58,0.133029527065896,3.648030345833355
15,59,0.13192993626039506,3.665069077529825
16,1,0.3798033135203428,5.956948079420532
16,2,0.07525931742494785,2.732290502184178
16,3,0.06336364098751102,2.5178966990895866
16,4,0.15615595920344993,3.8455050433613893
16,5,0.09212781254516289,2.9708095561291863
16,6,0.11268893157428717,3.319621031521143
16,7,0.42070466619717894,6.293739894458714
16,8,0.12309432476405946,3.453373627295791
16,9,0.06935207072761373,2.5899033047509112
16,10,0.07683646658913468,2.77651904341253
16,11,0.04863949562537562,2.1828785346047668
16,12,0.07663529910801559,2.713340907801292
16,13,0.06351579158526766,2.5396979477192265
16,14,0.3637798973979356,6.098261569920755
16,15,0.10773669197787794,3.203344966131476
16,17,0.0720343882883081,2.633019139616238
16,18,0.11761227453967504,3.417563726663367
16,19,0.0859725392883598,2.8756150379191
16,20,0.05418226018972239,2.306622901090798
16,21,0.07612401594575702,2.736336925080885
16,22,0.11783775174976441,3.3323413216303295
16,23,0.06402460258050335,2.4770382824666823
16,24,0.07725330792522578,2.7581853204046096
16,25,0.15252877002523368,3.7959322497124512
16,26,0.07468758560245226,2.6924452161493266
16,27,0.07936661757069341,2.8266289798408093
16,28,0.19499584364662692,4.268822614649883
16,29,0.07683778294965982,2.7472302848742896
16,30,0.12177562336532533,3.416529094643778
16,31,0.07737691929292145,2.755976125589355
16,32,0.10833560285764832,3.2725639345520494
16,33,0.41500069242092263,6.303218677829495
16,34,0.05221387770786845,2.3081047202883047
16,35,0.061067476642061136,2.4277232462674285
16,36,0.3900341752559521,6.038006974340037
16,37,0.08876744547040605,3.0328481691383984
16,38,0.4725332816268446,6.723068227666491
16,39,0.09660738980323247,3.0460605116378163
16,40,0.08873533133675382,2.947229789885234
16,41,0.19649012077058092,4.292668956363162
16,42,0.06842942216407244,2.5983653942031677
16,43,0.5373914480713987,7.255989893568198
16,44,0.4421114121457024,6.4428039680476825
16,45,0.5264783962218123,7.2252199982614815
16,46,0.23655835208882026,4.710322179358638
16,47,0.09293059436464479,2.9743344498030813
16,48,0.1140385169456587,3.3247665933959936
16,49,0.047125139230345114,2.1414333855586625
16,50,0.06379535328445873,2.5162422429684086
16,51,0.07118949443348743,2.655792350047754
16,52,0.3616204495122457,5.833837858740798
16,53,0.09093177405883279,2.9718551462089082
16,54,0.07334897423401576,2.7133001250196997
16,55,0.08531415894082384,2.9395991452881702
16,56,0.0560023443958928,2.3757901326275186
16,57,0.12820628767350217,3.4809910669895543
16,58,0.10808145074624642,3.3248373638185065
16,59,0.11669502473563798,3.48016977995373
17,1,0.36975374415875095,5.805599358067903
17,2,0.06246909069470308,2.471447679022802
17,3,0.05549518037863954,2.3440288780823164
17,4,0.13214273993493797,3.49139612587912
17,5,0.07951100664772304,2.7239273156876864
17,6,0.12612189074448865,3.4754974867623383
17,7,0.3939614464362575,6.017949287722257
17,8,0.09303271814809022,2.96864972025733
17,9,0.06972208055497897,2.5661454848209497
17,10,0.06823322471615478,2.6010406994186765
17,11,0.09764701200177428,3.0620976742375645
17,12,0.09671905183768725,3.008540243606118
17,13,0.07849349610489442,2.8059025315476607
17,14,0.33267202048131017,5.777369210286472
17,15,0.12616036370060746,3.4194459912655635
17,16,0.0720343882883081,2.633019139616238
17,18,0.14047835417794352,3.70020428194166
17,19,0.08145825279975705,2.7640600003245077
17,20,0.06620682762200902,2.5267483390060046
17,21,0.09481071794337048,3.0248835412100417
17,22,0.1027933784156213,3.0671873764776376
17,23,0.0779553411271714,2.6939366389364423
17,24,0.06897150745864933,2.583578116700483
17,25,0.1498375118909686,3.7118402301899365
17,26,0.057394112114897755,2.3343434371007494
17,27,0.07036739928699698,2.646694372536547
17,28,0.18530313842898127,4.105000223518025
17,29,0.06959007064604206,2.5907164263807267
17,30,0.11791347075163927,3.3202738458484586
17,31,0.10116422683678827,3.1204527138604092
17,32,0.11833640515310684,3.3883238546785694
17,33,0.41344452609152205,6.219370547847043
17,34,0.09006658113857302,3.007548662912403
17,35,0.07193936951061064,2.6020405324911295
17,36,0.412395466677435,6.1326363446569
17,37,0.09931560894802616,3.190026275551088
17,38,0.4486495839782777,6.4761379949531515
17,39,0.07594092223521232,2.6668307516563297
17,40,0.1004688277549679,3.104452501026795
17,41,0.19650296596169725,4.235570031594655
17,42,0.11722107213585597,3.368342546774076
17,43,0.5036989900828364,6.948543874642772
17,44,0.4195484137444493,6.201352156443478
17,45,0.5012226564989329,6.975087997131066
17,46,0.2095229276338446,4.376347181781994
17,47,0.12015829397820921,3.3337829678677555
17,48,0.12022375989889589,3.375463693902056
17,49,0.08336012643902724,2.817022939792558
17,50,0.0886733646902027,2.941433934639092
17,51,0.06889282173857447,2.592298292531734
17,52,0.35941994476526273,5.74582392177689
17,53,0.09879793905466139,3.063625863149581
17,54,0.0652653018130317,2.545024053798196
17,55,0.07248926100362885,2.6965893184469754
17,56,0.08419626051449647,2.891409818117907
17,57,0.12769151628861186,3.42553098712339
17,58,0.14355743192896941,3.8003609392329745
17,59,0.1232111554913986,3.553937813583186
18,1,0.31769770114768436,5.4885158714437265
18,2,0.09252829245500527,3.0465349164472397
18,3,0.10243058260838145,3.2167843771236093
18,4,0.1180363651720795,3.3738477162794838
18,5,0.12129779057044487,3.433088288754174
18,6,0.10893646383387712,3.2849469730980765
18,7,0.3111537423730867,5.452088619615993
18,8,0.13383378657943112,3.6252819904200035
18,9,0.12202677165915377,3.4582426233777497
18,10,0.07017106060431222,2.6663208098838056
18,11,0.06879999751497146,2.6132255923240155
18,12,0.10293852030799666,3.1674279400860916
18,13,0.09381658883648825,3.097421872778072
18,14,0.2871285419940912,5.447924229810003
18,15,0.10127306606625286,3.132300334347319
18,16,0.11761227453967504,3.417563726663367
18,17,0.14047835417794352,3.70020428194166
18,19,0.09644976805707361,3.068818485601051
18,20,0.09124709367332329,3.012123272121145
18,21,0.09634019329765642,3.0972478291418892
18,22,0.08276285382492987,2.8271097306041546
18,23,0.13859283082551044,3.6648414860551726
18,24,0.10560900334388434,3.244444724833888
18,25,0.07252059424582846,2.652656597426647
18,26,0.08375253120962667,2.8715307085670516
18,27,0.11159227706005048,3.3670833504874484
18,28,0.15550304445204488,3.847839274887792
18,29,0.09874957434097831,3.1338174282895475
18,30,0.11811030852266824,3.3902878777169083
18,31,0.10739443532667359,3.2671204644181326
18,32,0.08779501737189088,2.9633538790017706
18,33,0.3345485574156132,5.696749698276543
18,34,0.10460556403688681,3.2745122727936247
18,35,0.08639548581933076,2.908560371799231
18,36,0.321387514630306,5.521482950905439
18,37,0.15915706484178305,4.06966949449264
18,38,0.3727802801558707,6.010634038636081
18,39,0.10374606552970922,3.180515065707396
18,40,0.13177908085101742,3.6143032556558103
18,41,0.1510438486450716,3.798402720689053
18,42,0.13440308528848965,3.6630631343475377
18,43,0.41623476949683735,6.424612870448186
18,44,0.338066559007163,5.674767840032868
18,45,0.40790884080827194,6.397368386221093
18,46,0.18749040502979875,4.228777128035595
18,47,0.11630369768847193,3.3521103848309917
18,48,0.06973419999262898,2.6200574650107242
18,49,0.10016356590439413,3.1426845079954386
18,50,0.09970608770222766,3.1629979543496267
18,51,0.12824913078697042,3.584779909434687
18,52,0.2775871036910983,5.149281718507785
18,53,0.11950038129876273,3.4297130431608385
18,54,0.11957601402470974,3.480645374510632
18,55,0.0849383448371176,2.9461579840219634
18,56,0.10262359917813912,3.2287757318453636
18,57,0.11895592926163767,3.3825541232122043
18,58,0.07845319731883293,2.8463458639836547
18,59,0.20369541887703047,4.610526140702171
19,1,0.27836501807672187,5.038082361090862
19,2,0.044723896722825174,2.094708906457326
19,3,0.03940901779531192,1.980979307238912
19,4,0.06728468494486572,2.4926848130345576
19,5,0.05043954830940833,2.169559201484965
19,6,0.08875324878289881,2.916329367080544
19,7,0.3067856016909454,5.310740756934176
19,8,0.0877614286426992,2.883264353232102
19,9,0.08560182398668192,2.8432162056047487
19,10,0.07523858226035485,2.7296000949973824
19,11,0.06488512027995952,2.497478678028705
19,12,0.056630839537282984,2.3020431649371877
19,13,0.06636966172562675,2.5839032783562534
19,14,0.2617987984054315,5.128932853886361
19,15,0.08018175530788185,2.726412056616778
19,16,0.0859725392883598,2.8756150379191
19,17,0.08145825279975705,2.7640600003245077
19,18,0.09644976805707361,3.068818485601051
19,20,0.045980163048936595,2.1075846928093833
19,21,0.06604427771786847,2.5263964172867848
19,22,0.06719332159135605,2.48228120370468
19,23,0.06538809287422842,2.467244121264461
19,24,0.06716492141120112,2.5496293642220134
19,25,0.10739306059650566,3.143246561499903
19,26,0.059401453780273616,2.3746982065421305
19,27,0.08163641249794718,2.8478976543683596
19,28,0.12767989745934938,3.409719108896607
19,29,0.052222465979759325,2.245734789256156
19,30,0.0829416528475716,2.784618137521224
19,31,0.10550017909342113,3.186355730446538
19,32,0.1299774503216481,3.550369450567369
19,33,0.32617482201110304,5.523914191176322
19,34,0.06812422478683255,2.622075214996168
19,35,0.07908465834260481,2.7280958658575303
19,36,0.3339239626252448,5.518851417958751
19,37,0.1384560386742596,3.7548711981630176
19,38,0.3498581462840331,5.718638465356787
19,39,0.08118818806003236,2.757318670045132
19,40,0.10992036729011534,3.246807464747347
19,41,0.12945289641707847,3.4395872823732994
19,42,0.13003533980707205,3.5469873542725407
19,43,0.3943108405636644,6.148073620209465
19,44,0.30998827241785587,5.330913340815698
19,45,0.3893461213306927,6.148307478213959
19,46,0.15462709215044435,3.7606191144253187
19,47,0.12489933662818542,3.3987130685473526
19,48,0.093771518275791,2.9811518638091794
19,49,0.07784072724331526,2.722189570754786
19,50,0.09049401259938883,2.9712209236093874
19,51,0.07138858464966502,2.6384435474112333
19,52,0.2528658293741114,4.819896199091156
19,53,0.0929239099712893,2.971126994989975
19,54,0.05408657271895034,2.320100586980525
19,55,0.098792481888069,3.1408563486069085
19,56,0.08368045467909391,2.8825939703551886
19,57,0.09785014318630358,2.9994248385593845
19,58,0.15399662135655912,3.9344587197617176
19,59,0.12614366142612476,3.5951170290493275
20,1,0.31434495337297885,5.425273147537892
20,2,0.042556312570516286,2.0561703105798337
20,3,0.038700930956266144,1.9699968730295723
20,4,0.09578442831351563,3.019294266567618
20,5,0.059484642775137875,2.392030694859712
20,6,0.08440637319978239,2.8748680434788283
20,7,0.3500380037269637,5.746129919109353
20,8,0.07945555154451978,2.777032620329826
20,9,0.06343963570498468,2.479175432528696
20,10,0.0638386394055388,2.532570356602968
20,11,0.042782596673240914,2.0485580793927007
20,12,0.060518055475217714,2.414567969622185
20,13,0.039943500003447374,2.0181734087093073
20,14,0.31030233281254493,5.636294367367448
20,15,0.09375441257678419,2.992051864762912
20,16,0.05418226018972239,2.306622901090798
20,17,0.06620682762200902,2.5267483390060046
20,18,0.09124709367332329,3.012123272121145
20,19,0.045980163048936595,2.1075846928093833
20,21,0.050140629444931806,2.22211235974546
20,22,0.07398314244256243,2.651654871801995
20,23,0.05487463301182427,2.296777682656433
20,24,0.06499451693301084,2.531406628128871
20,25,0.10845758200263989,3.2077308511047504
20,26,0.03616640833321039,1.8759711606954863
20,27,0.047308689873647225,2.1854702872037386
20,28,0.14175231054835746,3.648332779232717
20,29,0.04994633567459783,2.2162806824740655
20,30,0.092550895270472,2.9821049354095317
20,31,0.07955010753385916,2.7961311681711174
20,32,0.09488284112318401,3.064454240354118
20,33,0.35022115578028135,5.794646183081664
20,34,0.04745519480923066,2.2019035101271913
20,35,0.05254589553706368,2.254422268853152
20,36,0.3223671331860567,5.495196718269621
20,37,0.09062428229892283,3.0650579010028003
20,38,0.39007636121237654,6.112861769361557
20,39,0.06406173351242828,2.4844323875706595
20,40,0.10249250478137839,3.1694663037374635
20,41,0.13410801149077922,3.5549363845477484
20,42,0.07372016813527216,2.6984714649795447
20,43,0.45367279442054176,6.671016759707762
20,44,0.3663621765315912,5.870483857034213
20,45,0.4380444835312992,6.5945762378131345
20,46,0.16927508930391022,3.9918785647686046
20,47,0.0960336626746161,3.0258234999352713
20,48,0.08449158665741285,2.8641952933660084
20,49,0.0595740613852731,2.4092456474474755
20,50,0.0732398088710654,2.6973404779831043
20,51,0.06673918355466535,2.5728730544605045
20,52,0.29456406570605065,5.270570973755052
20,53,0.07511293687703746,2.7030931932791877
20,54,0.05145165953770381,2.2747088710226935
20,55,0.061549400611801586,2.4998640014050086
20,56,0.03946823751561135,1.996937144535389
20,57,0.0890588379958207,2.9089014509479374
20,58,0.10895917028439361,3.3396269075867653
20,59,0.11883676133607046,3.5129899907894107
21,1,0.2733067991873578,5.065376404504456
21,2,0.04159006299644874,2.0340266288189306
21,3,0.057558876319511176,2.402559188415387
21,4,0.10440425540694265,3.154651015998976
21,5,0.08930873502377301,2.930730030108436
21,6,0.08646408303966091,2.912192049918458
21,7,0.31048984055462747,5.417782561461476
21,8,0.06784653034446819,2.568968244449898
21,9,0.0794882362031819,2.7772184151593495
21,10,0.08663592716002488,2.951129625075093
21,11,0.059316439083053174,2.4141776852920778
21,12,0.06398541499299037,2.4852543279757326
21,13,0.048106840015174956,2.213907863449613
21,14,0.26394619996583046,5.202959142436208
21,15,0.07759272805387085,2.727186068658074
21,16,0.07612401594575702,2.736336925080885
21,17,0.09481071794337048,3.0248835412100417
21,18,0.09634019329765642,3.0972478291418892
21,19,0.06604427771786847,2.5263964172867848
21,20,0.050140629444931806,2.22211235974546
21,22,0.06550777325795909,2.501684177213635
21,23,0.04713873934035129,2.133194693724188
21,24,0.09045073449039442,2.988619225764182
21,25,0.1331327709185992,3.5547663004215413
21,26,0.06885614423109221,2.5896664265167124
21,27,0.07242310689844456,2.703299792001792
21,28,0.11430766505526657,3.2847290140617122
21,29,0.03212598310947401,1.778931538505202
21,30,0.056470928861597214,2.3350945598417563
21,31,0.05643798018657742,2.357123336342817
21,32,0.09751678408465125,3.1090627059674527
21,33,0.3135882311408248,5.488359632872677
21,34,0.05807301979148494,2.4348139029710167
21,35,0.08634363277720747,2.8906068835301437
21,36,0.28254914193529357,5.151152760048013
21,37,0.10165143861130654,3.2459665185390136
21,38,0.3522039628120015,5.813910463233884
21,39,0.05527359731137016,2.3113824078159992
21,40,0.09637331883846523,3.075995711771141
21,41,0.09264502364692595,2.965259769146365
21,42,0.05676035746138419,2.369656073723728
21,43,0.4058250200660015,6.314587658222883
21,44,0.3323129243061568,5.597093428118647
21,45,0.40177101964892803,6.320676105921462
21,46,0.14196574039906062,3.6624551233485967
21,47,0.1108320850332063,3.2525138068400112
21,48,0.08777880401817117,2.922077280582461
21,49,0.0804870030381496,2.8026456136358058
21,50,0.10634476751033783,3.2523656132017154
21,51,0.09662888921330104,3.0979297392311707
21,52,0.2446468607989708,4.8095890841826545
21,53,0.052936776422530585,2.2719389533444336
21,54,0.06330128991008221,2.5237109517108705
21,55,0.06833510648928409,2.63465858371754
21,56,0.04840289248648533,2.211290269357484
21,57,0.06683893811725783,2.5283994242094585
21,58,0.1159775639559183,3.446910426937494
21,59,0.14818733988822308,3.9216980791964455
22,1,0.21946212589295755,4.406703498271545
22,2,0.06036369687781029,2.421727887685422
22,3,0.07895114299221517,2.7769816453777425
22,4,0.06194539530340948,2.35625164071859
22,5,0.10617033257563124,3.106696826769389
22,6,0.11292224579367838,3.2560183680949755
22,7,0.21958478819349525,4.428310184920828
22,8,0.10575865108029725,3.1301970254971048
22,9,0.0943088694471298,2.9513724871319633
22,10,0.0914023211294801,2.98873865292773
22,11,0.08572056379610327,2.845408816092807
22,12,0.07808983130283687,2.670840491138466
22,13,0.094779984033733,3.0645834623913113
22,14,0.2114269004678786,4.570966002785402
22,15,0.08771267600365495,2.811933544702802
22,16,0.11783775174976441,3.3323413216303295
22,17,0.1027933784156213,3.0671873764776376
22,18,0.08276285382492987,2.8271097306041546
22,19,0.06719332159135605,2.48228120370468
22,20,0.07398314244256243,2.651654871801995
22,21,0.06550777325795909,2.501684177213635
22,23,0.09037065794673793,2.862226209112855
22,24,0.11261789502239294,3.2680401316275627
22,25,0.0973586102308176,2.9477702346020354
22,26,0.08363620042954878,2.7895011535968317
22,27,0.09701918561901113,3.0840536943601915
22,28,0.06169362296770864,2.3316787990286425
22,29,0.057878408509751345,2.3518266557142926
22,30,0.06540655260623285,2.4437202238230604
22,31,0.0861493285919901,2.8569483998172327
22,32,0.12369645195210144,3.432174424846071
22,33,0.25224201751963227,4.792226984608798
22,34,0.0994429452744866,3.1426734972502492
22,35,0.09426208032069883,2.944086444212079
22,36,0.2654245058195829,4.847748146204936
22,37,0.15026731199817156,3.883050725851238
22,38,0.2645506864454785,4.905420334811686
22,39,0.08289471690586492,2.752772259822146
22,40,0.10491664373181953,3.1420181090233816
22,41,0.0891466339350625,2.8093935005468347
22,42,0.1294929786778678,3.505747972985367
22,43,0.3023205959981211,5.316627245349648
22,44,0.25258357798202913,4.742041852456812
22,45,0.3045736290330978,5.374007853862563
22,46,0.09716810332320946,2.935397407400433
22,47,0.13345595093455265,3.4632407273848114
22,48,0.07169506380477686,2.5824096241494656
22,49,0.11523630254968698,3.275957754801209
22,50,0.11767940955118783,3.3570734801472675
22,51,0.12193649785411209,3.412703803540188
22,52,0.19216467622965272,4.140735388785116
22,53,0.08881602818358192,2.8757590976604788
22,54,0.09429014023140425,3.0348781933205284
22,55,0.09880896634241443,3.124956302917487
22,56,0.11365263394647307,3.3309465035592374
22,57,0.0857194253129393,2.764440526671023
22,58,0.1335140734545327,3.6422785012412207
22,59,0.20157877702391935,4.490703409454815
23,1,0.2863227181188668,5.087686994113405
23,2,0.06013668410846873,2.421498700907681
23,3,0.06269180319139456,2.4862972614067393
23,4,0.12358384200049233,3.361737931476133
23,5,0.08058391880473759,2.731225430228023
23,6,0.09391307478544164,2.990897794657156
23,7,0.3758207692376092,5.85358637685783
23,8,0.10231211775316928,3.1024185138875393
23,9,0.09007723212464558,2.906500503772248
23,10,0.10543223593541917,3.218594864490153
23,11,0.07403760911731305,2.6603320299983833
23,12,0.08517140727466788,2.812299183996304
23,13,0.08142520927247043,2.8531502769676935
23,14,0.3198106584013217,5.647411968512374
23,15,0.0963648930696458,2.975928358531027
23,16,0.06402460258050335,2.4770382824666823
23,17,0.0779553411271714,2.6939366389364423
23,18,0.13859283082551044,3.6648414860551726
23,19,0.06538809287422842,2.467244121264461
23,20,0.05487463301182427,2.296777682656433
23,21,0.04713873934035129,2.133194693724188
23,22,0.09037065794673793,2.862226209112855
23,24,0.09738525073981641,3.059353351928382
23,25,0.14615179791845556,3.6497671955882747
23,26,0.08469023802894382,2.8259113951978647
23,27,0.09988951745159236,3.140336358918802
23,28,0.1518172528106151,3.6993258294359155
23,29,0.051975967739348095,2.236339694325603
23,30,0.08490895154219702,2.806513689128513
23,31,0.07365472041698573,2.6572351356502706
23,32,0.13909193457884328,3.6614459168437987
23,33,0.3486257401369117,5.68860075375567
23,34,0.07244684294167214,2.6999033070644156
23,35,0.09318068293464965,2.950561780728832
23,36,0.3286478432018153,5.452074040813869
23,37,0.10616732015407682,3.291329337737997
23,38,0.3887896762867603,6.004869199393088
23,39,0.07763523072385747,2.686089032631615
23,40,0.11124571003555883,3.256293147183401
23,41,0.13341581025423865,3.475437089480877
23,42,0.06281412954692878,2.464448449670815
23,43,0.46069476676718657,6.620622174251153
23,44,0.3699150641569776,5.799024530739527
23,45,0.4399218115902058,6.51149766949953
23,46,0.17398554576094383,3.9708233654620555
23,47,0.12712543705496349,3.4142752054064944
23,48,0.11372424467939557,3.2716003509884466
23,49,0.0862867190900144,2.856975784997836
23,50,0.1190540161283955,3.3963004340612297
23,51,0.09769199945304297,3.0758582618486208
23,52,0.2868166072261349,5.111686275103422
23,53,0.07259361747826831,2.618341756079188
23,54,0.0722632794554372,2.672350876119463
23,55,0.11081108478165991,3.317408427464241
23,56,0.06334844740243639,2.510521157889213
23,57,0.08382237727686614,2.7634582992276737
23,58,0.16197066632133528,4.024160623067212
23,59,0.13891529868385466,3.762362681952728
24,1,0.3838589172705089,6.002187581143424
24,2,0.06708531903059622,2.58425211592243
24,3,0.06526213786686685,2.559133284239579
24,4,0.13180176083555029,3.5439038384919237
24,5,0.07593325734421019,2.7057492110388237
24,6,0.11067216566040528,3.2966413624245234
24,7,0.40444625287075164,6.184885421728962
24,8,0.11222496627615963,3.3049440380331596
24,9,0.07175933641461074,2.6409430691552296
24,10,0.05362773750347272,2.3239811772538252
24,11,0.08335366989776383,2.863482607225926
24,12,0.07536384350771863,2.6980872826144173
24,13,0.05381797333533023,2.3415071814924495
24,14,0.3441828123427929,5.942642966356731
24,15,0.10481267592287036,3.1683394078421805
24,16,0.07725330792522578,2.7581853204046096
24,17,0.06897150745864933,2.583578116700483
24,18,0.10560900334388434,3.244444724833888
24,19,0.06716492141120112,2.5496293642220134
24,20,0.06499451693301084,2.531406628128871
24,21,0.09045073449039442,2.988619225764182
24,22,0.11261789502239294,3.2680401316275627
24,23,0.09738525073981641,3.059353351928382
24,25,0.13501625492720615,3.582346644215067
24,26,0.06808927278836918,2.5769947175043937
24,27,0.09353691911861273,3.072606282977311
24,28,0.18480736998264558,4.167628846685869
24,29,0.0772225176772211,2.7596306955709697
24,30,0.13461627798729237,3.6003193983217385
24,31,0.12061961835024271,3.4478804828743845
24,32,0.11076741707243487,3.3153452657979137
24,33,0.4220246796792769,6.369791216974708
24,34,0.06767166604883623,2.6280063219678502
24,35,0.06673660310314755,2.5442465142803536
24,36,0.42090262387272803,6.285716229994901
24,37,0.12569818946560785,3.6080540828628327
24,38,0.46668902691548786,6.695518997516954
24,39,0.09159607753228727,2.9738306960602605
24,40,0.10795515422397084,3.257495772905197
24,41,0.19898863193684646,4.330619068944897
24,42,0.13291895786987384,3.6281746515250815
24,43,0.5169619384578055,7.131018911596252
24,44,0.4139485104619899,6.248611573099706
24,45,0.5116456981297284,7.13669394241837
24,46,0.23639857302335976,4.7201920565851845
24,47,0.10316443921956708,3.1412950286630794
24,48,0.10486445698206992,3.1955582074409308
24,49,0.049927772977456764,2.2094762515457678
24,50,0.0683948347087967,2.6098076065698432
24,51,0.04436212748289947,2.100365841690256
24,52,0.3469110060568694,5.7271878877318745
24,53,0.1012409295753568,3.1427213139345227
24,54,0.05649576906961207,2.38548335520999
24,55,0.08095209448396756,2.8677134226173
24,56,0.07840779866039649,2.8134410622562354
24,57,0.1339971487678585,3.567705068793741
24,58,0.12370023307212263,3.5607820242526573
24,59,0.10988402140719433,3.3820634487912056
25,1,0.260556853212466,4.819052752117504
25,2,0.1304784637794001,3.5383969638121053
25,3,0.13729857400416168,3.6465506528892044
25,4,0.08069921865368257,2.697847144096593
25,5,0.12078298563848666,3.322996671182848
25,6,0.16440771416462596,3.932838932367175
25,7,0.26470263123957405,4.8790331791921
25,8,0.18565089318861372,4.153285396747037
25,9,0.16911292555629098,3.9579517024432818
25,10,0.1006383768249034,3.136099728514724
25,11,0.10114741695988383,3.0935525912493858
25,12,0.14397936926656596,3.6338706885595546
25,13,0.15282696939828966,3.8747289393200055
25,14,0.27732288399351057,5.236176459003301
25,15,0.14652598752578583,3.6452119267777454
25,16,0.15252877002523368,3.7959322497124512
25,17,0.1498375118909686,3.7118402301899365
25,18,0.07252059424582846,2.652656597426647
25,19,0.10739306059650566,3.143246561499903
25,20,0.10845758200263989,3.2077308511047504
25,21,0.1331327709185992,3.5547663004215413
25,22,0.0973586102308176,2.9477702346020354
25,23,0.14615179791845556,3.6497671955882747
25,24,0.13501625492720615,3.582346644215067
25,26,0.11356165704661281,3.2544102716259236
25,27,0.14957798333276584,3.8183294074164262
25,28,0.13070995153006848,3.406671089989201
25,29,0.13084726731518392,3.521170390153211
25,30,0.13690904834275452,3.54167993013526
25,31,0.14659293266550522,3.7239449193288503
25,32,0.15646921467240804,3.8636058405961835
25,33,0.2662064509453663,4.939018271541799
25,34,0.1556743063581052,3.9161661623757564
25,35,0.14298560296486806,3.6330764082949796
25,36,0.26976897258469934,4.904982663126803
25,37,0.19649125020994018,4.433643033675213
25,38,0.2969715123371156,5.214185082408823
25,39,0.13151706668749863,3.4747235631628612
25,40,0.1844571261854031,4.167207006230995
25,41,0.1397155254866672,3.5300184581275817
25,42,0.16970941408364504,4.017438417370282
25,43,0.34649624359302744,5.707955097933977
25,44,0.2820405542664959,5.02873261379656
25,45,0.3441020739805599,5.727015936910892
25,46,0.16946966040675504,3.890654324374161
25,47,0.16814282363708066,3.900111316633268
25,48,0.092541867335736,2.937093372614607
25,49,0.13359736226040353,3.534400948402731
25,50,0.1538250659067233,3.8395155824764533
25,51,0.1614359311989716,3.928768412406316
25,52,0.24261698158543465,4.668979031039469
25,53,0.17223972139904598,4.007039656508087
25,54,0.16318151522791524,3.978758717747637
25,55,0.13249650989112371,3.6104173765501955
25,56,0.14499855734748368,3.7599189350802726
25,57,0.13697158665193188,3.5065901097721754
25,58,0.1577365364253076,3.957353947023803
25,59,0.22660519883612784,4.7652151874818305
26,1,0.37389579471444034,5.873445487681619
26,2,0.03807219893541025,1.9377957394986025
26,3,0.039125293318307386,1.9754638652006304
26,4,0.104504689534344,3.1264729129943953
26,5,0.06071477522603219,2.395922798316986
26,6,0.10312568575362413,3.1583361508674357
26,7,0.37618808254860636,5.915620141898505
26,8,0.07217058775835228,2.628605473255427
26,9,0.06693959123949778,2.5281655513823043
26,10,0.046825993497445983,2.163805897778568
26,11,0.0492858797299256,2.1861550621109074
26,12,0.07928454106226324,2.740540858466691
26,13,0.04362850197245305,2.1052072338064156
26,14,0.31333843349080914,5.633517154481445
26,15,0.10945610933912098,3.205797687632239
26,16,0.07468758560245226,2.6924452161493266
26,17,0.057394112114897755,2.3343434371007494
26,18,0.08375253120962667,2.8715307085670516
26,19,0.059401453780273616,2.3746982065421305
26,20,0.03616640833321039,1.8759711606954863
26,21,0.06885614423109221,2.5896664265167124
26,22,0.08363620042954878,2.7895011535968317
26,23,0.08469023802894382,2.8259113951978647
26,24,0.06808927278836918,2.5769947175043937
26,25,0.11356165704661281,3.2544102716259236
26,27,0.04284326591183607,2.0756924596098183
26,28,0.17334332577592715,3.9978129277875594
26,29,0.05211628247528355,2.25160203342863
26,30,0.10647090566174189,3.1740291951747124
26,31,0.08984069089414226,2.954236542199074
26,32,0.06644111299209943,2.55157215001273
26,33,0.4071990231293694,6.207149896995084
26,34,0.059869088241027546,2.464552756108887
26,35,0.049972864263004846,2.1812997393267377
26,36,0.38055699669416243,5.9270785561102715
26,37,0.10491004767042544,3.284540845901552
26,38,0.44109707050263025,6.457752147499074
26,39,0.061185119212575745,2.4085935694112877
26,40,0.10419626176863761,3.1764396804652217
26,41,0.16989900400600189,3.9654181408469378
26,42,0.10054498860129524,3.133866652194778
26,43,0.49249323044048265,6.907757577811618
26,44,0.40859959578664373,6.156347659752611
26,45,0.4911463757524359,6.940851953533306
26,46,0.20131260506917448,4.317628783014102
26,47,0.09426848181785275,2.9731838247680744
26,48,0.08649513666840503,2.8783935642895626
26,49,0.06839348934073541,2.5644184357985917
26,50,0.07196997654456838,2.6609274900762028
26,51,0.06823135067833963,2.5887326277740965
26,52,0.3446135593779993,5.659987613871985
26,53,0.09215498533805522,2.974178589396719
26,54,0.04730944618133526,2.175201298970809
26,55,0.03298854804310092,1.8343639391318347
26,56,0.04952668012827299,2.2294600381095853
26,57,0.11532756431162516,3.278264171914422
26,58,0.09918550445557939,3.1754988890759246
